date,campaign,channel,impressions,clicks,signups,sales,spend
2024-12-08,new_product_launch,video,154137,1332,53,4,1940.75
2024-12-09,new_product_launch,paid_search,57878,2744,183,32,993.71
2024-12-09,new_product_launch,paid_social,121172,2555,122,20,1045.94
2024-12-09,new_product_launch,display,182804,880,23,2,711.58
2024-12-09,new_product_launch,email,33480,730,88,34,65.65
2024-12-09,new_product_launch,video,131093,956,34,3,1544.77
2024-12-10,new_product_launch,paid_search,48633,1786,104,31,850.18
2024-12-10,new_product_launch,paid_social,104625,2190,83,9,983.84
2024-12-10,new_product_launch,display,202382,932,21,1,813.72
2024-12-10,new_product_launch,email,38989,799,109,33,80.15
2024-12-10,new_product_launch,video,141897,1076,46,4,1683.02
2024-12-11,new_product_launch,paid_search,62742,2406,220,38,1139.13
2024-12-11,new_product_launch,paid_social,118432,2263,92,16,1111.24
2024-12-11,new_product_launch,display,183915,936,25,2,771.68
2024-12-11,new_product_launch,email,31992,765,66,17,64.31
2024-12-11,new_product_launch,video,130099,1197,58,9,1635.36
2024-12-12,new_product_launch,paid_search,62815,2768,250,83,1081.79
2024-12-12,new_product_launch,paid_social,102744,2168,108,10,933.86
2024-12-12,new_product_launch,display,223035,949,20,2,918.4
2024-12-12,new_product_launch,email,37141,895,100,40,77.03
2024-12-12,new_product_launch,video,160266,1110,51,5,1976.92
2024-12-13,new_product_launch,paid_search,54448,2226,144,26,952.41
2024-12-13,new_product_launch,paid_social,111429,2309,135,19,1023.7
2024-12-13,new_product_launch,display,212023,976,24,2,852.51
2024-12-13,new_product_launch,email,31612,569,57,12,61.0
2024-12-13,new_product_launch,video,156438,1465,50,7,1903.99
2024-12-14,new_product_launch,paid_search,38893,1976,161,24,689.4
2024-12-14,new_product_launch,paid_social,124737,2127,79,13,1128.16
2024-12-14,new_product_launch,display,168233,810,25,2,643.14
2024-12-14,new_product_launch,email,38372,953,95,45,74.26
2024-12-14,new_product_launch,video,160036,1299,66,9,1974.3
2024-12-15,new_product_launch,paid_search,37074,1832,136,38,692.03
2024-12-15,new_product_launch,paid_social,125727,2309,137,15,1105.38
2024-12-15,new_product_launch,display,161502,906,31,2,628.68
2024-12-15,new_product_launch,email,37409,779,116,27,72.44
2024-12-15,new_product_launch,video,126884,1162,37,4,1557.55
2024-12-16,new_product_launch,paid_search,58507,2128,135,25,1041.98
2024-12-16,new_product_launch,paid_social,108448,1615,60,7,1015.96
2024-12-16,new_product_launch,display,239749,1007,30,3,988.53
2024-12-16,new_product_launch,email,36101,755,64,28,74.1
2024-12-16,new_product_launch,video,146138,955,32,2,1690.99
2024-12-17,new_product_launch,paid_search,58151,2107,215,73,1005.51
2024-12-17,new_product_launch,paid_social,112460,1893,106,12,1010.16
2024-12-17,new_product_launch,display,214001,1046,25,2,826.43
2024-12-17,new_product_launch,email,30342,718,92,22,62.66
2024-12-17,new_product_launch,video,123342,906,36,5,1427.09
2024-12-18,new_product_launch,paid_search,62926,2292,175,31,1150.27
2024-12-18,new_product_launch,paid_social,96368,1997,92,18,895.31
2024-12-18,new_product_launch,display,185588,805,18,1,776.19
2024-12-18,new_product_launch,email,33502,771,71,33,69.82
2024-12-18,new_product_launch,video,156620,1305,42,5,1898.16
2024-12-19,new_product_launch,paid_search,59014,2284,201,42,1095.99
2024-12-19,new_product_launch,paid_social,100224,1518,94,15,941.06
2024-12-19,new_product_launch,display,229576,1244,27,1,958.08
2024-12-19,new_product_launch,email,31310,731,78,24,64.01
2024-12-19,new_product_launch,video,151993,1205,35,4,1907.74
2024-12-20,new_product_launch,paid_search,52283,1967,204,38,930.27
2024-12-20,new_product_launch,paid_social,99318,1733,96,13,920.1
2024-12-20,new_product_launch,display,199528,1118,36,2,791.62
2024-12-20,new_product_launch,email,34973,779,95,41,69.14
2024-12-20,new_product_launch,video,143414,1111,46,6,1763.7
2024-12-21,new_product_launch,paid_search,44573,1793,100,34,763.57
2024-12-21,new_product_launch,paid_social,122904,2617,163,15,1089.47
2024-12-21,new_product_launch,display,174034,997,35,2,671.36
2024-12-21,new_product_launch,email,38722,1012,151,41,79.98
2024-12-21,new_product_launch,video,121385,830,42,5,1438.77
2024-12-22,new_product_launch,paid_search,36056,1924,142,41,659.57
2024-12-22,new_product_launch,paid_social,105380,2152,131,12,935.64
2024-12-22,new_product_launch,display,137699,572,17,2,531.5
2024-12-22,new_product_launch,email,31686,765,105,42,62.1
2024-12-22,new_product_launch,video,136375,1020,47,6,1601.6
2024-12-23,new_product_launch,paid_search,50276,2607,150,45,905.27
2024-12-23,new_product_launch,paid_social,89695,1829,101,19,811.63
2024-12-23,new_product_launch,display,231024,1348,40,4,917.04
2024-12-23,new_product_launch,email,31432,822,99,47,60.51
2024-12-23,new_product_launch,video,128044,1073,35,3,1574.33
2024-12-24,new_product_launch,paid_search,57095,2920,277,67,1008.51
2024-12-24,new_product_launch,paid_social,109661,2232,89,16,1001.42
2024-12-24,new_product_launch,display,191101,805,18,1,790.9
2024-12-24,new_product_launch,email,30097,604,74,16,60.78
2024-12-24,new_product_launch,video,151037,1116,46,6,1727.69
2024-12-25,new_product_launch,paid_search,52251,2799,232,60,967.81
2024-12-25,new_product_launch,paid_social,90913,1515,95,8,806.49
2024-12-25,new_product_launch,display,196777,943,23,2,804.87
2024-12-25,new_product_launch,email,40074,953,86,27,82.08
2024-12-25,new_product_launch,video,123547,1109,35,4,1465.09
2024-12-26,brand_awareness_q1,paid_search,57642,2959,206,37,1033.73
2024-12-26,brand_awareness_q1,paid_social,117524,1771,100,19,1090.24
2024-12-26,brand_awareness_q1,display,220448,1220,29,3,883.23
2024-12-26,brand_awareness_q1,email,37526,875,132,40,77.19
2024-12-26,brand_awareness_q1,video,133683,1009,48,5,1666.87
2024-12-27,brand_awareness_q1,paid_search,60867,2615,172,46,1049.04
2024-12-27,brand_awareness_q1,paid_social,94456,1787,89,16,819.72
2024-12-27,brand_awareness_q1,display,234345,1193,45,5,898.68
2024-12-27,brand_awareness_q1,email,30870,628,94,23,60.38
2024-12-27,brand_awareness_q1,video,134839,901,29,4,1578.9
2024-12-28,brand_awareness_q1,paid_search,41888,1701,166,46,726.87
2024-12-28,brand_awareness_q1,paid_social,107708,1992,72,13,959.77
2024-12-28,brand_awareness_q1,display,175313,1022,23,2,725.43
2024-12-28,brand_awareness_q1,email,39961,834,111,39,78.03
2024-12-28,brand_awareness_q1,video,156617,1344,57,7,1924.71
2024-12-29,brand_awareness_q1,paid_search,39042,1982,111,35,688.04
2024-12-29,brand_awareness_q1,paid_social,109089,1884,70,9,978.1
2024-12-29,brand_awareness_q1,display,139213,686,22,2,554.89
2024-12-29,brand_awareness_q1,email,30855,741,111,51,63.37
2024-12-29,brand_awareness_q1,video,128225,955,34,5,1536.59
2024-12-30,brand_awareness_q1,paid_search,59874,2668,185,29,1040.63
2024-12-30,brand_awareness_q1,paid_social,104887,1993,88,8,953.52
2024-12-30,brand_awareness_q1,display,204079,1198,32,3,814.15
2024-12-30,brand_awareness_q1,email,30560,771,117,46,59.71
2024-12-30,brand_awareness_q1,video,146866,979,29,3,1726.85
