day,campaign,channel,partner,ad,impr,clicks,spend,engagement,sales,revenue
2024-01-05,New Year Push,Display,Google Display Network,Countdown Offer,127836,700,500.08,795,9,573.9
2024-01-05,New Year Push,Display,Google Display Network,Resolution Ready,142267,684,585.85,654,10,775.07
2024-01-05,New Year Push,Display,The Trade Desk,Fresh Start,72618,364,290.47,280,3,205.18
2024-01-05,New Year Push,Display,The Trade Desk,Countdown Offer,77778,382,314.42,391,4,297.77
2024-01-05,New Year Push,Display,The Trade Desk,Resolution Ready,71931,423,294.61,323,4,316.36
2024-01-05,New Year Push,Email,Mailchimp,Fresh Start,18076,4081,26.57,1716,157,15857.88
2024-01-05,New Year Push,Email,Mailchimp,Countdown Offer,20003,4327,30.89,1825,202,16638.22
2024-01-05,New Year Push,Email,Mailchimp,Resolution Ready,17827,4373,27.5,1663,192,19656.25
2024-01-05,New Year Push,Email,Klaviyo,Fresh Start,14970,2770,22.74,1301,140,12019.83
2024-01-05,New Year Push,Email,Klaviyo,Countdown Offer,15312,2673,24.0,1010,79,7160.11
2024-01-05,New Year Push,Email,Klaviyo,Resolution Ready,13448,3017,19.99,1254,158,16864.47
2024-01-05,New Year Push,Video,YouTube,Fresh Start,103150,695,1789.5,22454,9,962.68
2024-01-05,New Year Push,Video,YouTube,Countdown Offer,98221,733,1710.2,30207,10,975.41
2024-01-05,New Year Push,Video,YouTube,Resolution Ready,103997,898,1898.77,29082,15,1388.75
2024-01-05,New Year Push,Video,Connected TV,Fresh Start,49369,403,864.19,15565,5,477.72
2024-01-05,New Year Push,Video,Connected TV,Countdown Offer,48874,419,863.64,11520,8,888.32
2024-01-05,New Year Push,Video,Connected TV,Resolution Ready,49709,343,910.57,11913,7,782.2
2024-01-05,Brand Awareness,Paid Search,Google,Hero Brand,40835,2084,879.54,437,145,16321.38
2024-01-05,Brand Awareness,Paid Search,Google,Our Story,36309,1523,797.13,370,96,12799.59
2024-01-05,Brand Awareness,Paid Search,Google,Why Choose Us,38552,1541,857.96,482,80,9920.97
2024-01-05,Brand Awareness,Paid Search,Bing,Hero Brand,10462,505,219.86,120,35,3635.08
2024-01-05,Brand Awareness,Paid Search,Bing,Our Story,11059,418,244.52,161,24,3201.6
2024-01-05,Brand Awareness,Paid Search,Bing,Why Choose Us,11327,516,241.7,167,28,3448.61
2024-01-05,Brand Awareness,Paid Social,Facebook,Hero Brand,52013,797,523.99,2011,23,2133.07
2024-01-05,Brand Awareness,Paid Social,Facebook,Our Story,52073,827,540.63,1658,26,2449.99
2024-01-05,Brand Awareness,Paid Social,Facebook,Why Choose Us,46203,830,482.2,2161,27,2464.23
2024-01-05,Brand Awareness,Paid Social,Instagram,Hero Brand,28734,529,276.06,1355,11,1034.35
2024-01-05,Brand Awareness,Paid Social,Instagram,Our Story,32908,591,343.51,1470,15,1116.65
2024-01-05,Brand Awareness,Paid Social,Instagram,Why Choose Us,29542,467,294.21,986,9,790.39
2024-01-05,Brand Awareness,Paid Social,TikTok,Hero Brand,20061,369,205.77,638,11,1009.44
2024-01-05,Brand Awareness,Paid Social,TikTok,Our Story,20224,366,193.88,833,7,512.11
2024-01-05,Brand Awareness,Paid Social,TikTok,Why Choose Us,17958,293,175.28,592,8,745.35
2024-01-05,Brand Awareness,Display,Google Display Network,Hero Brand,121636,656,462.77,654,8,500.34
2024-01-05,Brand Awareness,Display,Google Display Network,Our Story,116005,539,459.63,580,8,611.17
2024-01-05,Brand Awareness,Display,Google Display Network,Why Choose Us,121912,525,507.94,547,6,395.6
2024-01-05,Brand Awareness,Display,The Trade Desk,Hero Brand,71388,312,292.63,375,3,219.19
2024-01-05,Brand Awareness,Display,The Trade Desk,Our Story,77723,393,315.99,333,4,310.01
2024-01-05,Brand Awareness,Display,The Trade Desk,Why Choose Us,85281,362,339.31,469,3,220.16
2024-01-05,Brand Awareness,Email,Mailchimp,Hero Brand,16050,3428,24.09,1363,113,10288.63
2024-01-05,Brand Awareness,Email,Mailchimp,Our Story,18024,3262,26.24,1539,103,9918.78
2024-01-05,Brand Awareness,Email,Mailchimp,Why Choose Us,19266,3978,28.94,1545,122,11579.81
2024-01-05,Brand Awareness,Email,Klaviyo,Hero Brand,15756,3574,23.39,1496,172,16899.92
2024-01-05,Brand Awareness,Email,Klaviyo,Our Story,13074,2591,18.76,1336,137,11451.52
2024-01-05,Brand Awareness,Email,Klaviyo,Why Choose Us,16203,2829,24.08,1507,137,15039.31
2024-01-05,Brand Awareness,Video,YouTube,Hero Brand,101042,785,1908.39,24251,15,1716.71
2024-01-05,Brand Awareness,Video,YouTube,Our Story,94711,807,1732.38,24625,14,1362.78
2024-01-05,Brand Awareness,Video,YouTube,Why Choose Us,90091,730,1626.32,25590,9,781.26
2024-01-05,Brand Awareness,Video,Connected TV,Hero Brand,46546,345,852.36,12132,5,559.47
2024-01-05,Brand Awareness,Video,Connected TV,Our Story,49381,373,868.92,15346,6,540.92
2024-01-05,Brand Awareness,Video,Connected TV,Why Choose Us,56471,438,1043.52,17163,4,372.02
2024-01-06,New Year Push,Paid Search,Google,Fresh Start,24016,919,533.52,317,41,5187.12
2024-01-06,New Year Push,Paid Search,Google,Countdown Offer,25937,1078,554.48,367,49,5788.76
2024-01-06,New Year Push,Paid Search,Google,Resolution Ready,25216,1291,567.6,275,84,10425.04
2024-01-06,New Year Push,Paid Search,Bing,Fresh Start,7168,306,152.07,92,15,1664.07
2024-01-06,New Year Push,Paid Search,Bing,Countdown Offer,6701,358,153.02,96,23,2654.73
2024-01-06,New Year Push,Paid Search,Bing,Resolution Ready,7483,402,171.9,97,29,3235.91
2024-01-06,New Year Push,Paid Social,Facebook,Fresh Start,54885,863,542.07,2350,22,1993.06
2024-01-06,New Year Push,Paid Social,Facebook,Countdown Offer,53331,1031,549.62,2446,27,2524.7
2024-01-06,New Year Push,Paid Social,Facebook,Resolution Ready,56779,887,553.19,1837,25,2309.67
2024-01-06,New Year Push,Paid Social,Instagram,Fresh Start,41714,640,426.51,1339,14,1207.81
2024-01-06,New Year Push,Paid Social,Instagram,Countdown Offer,39457,805,382.27,1695,23,1919.3
2024-01-06,New Year Push,Paid Social,Instagram,Resolution Ready,38316,781,376.76,1788,14,1298.56
2024-01-06,New Year Push,Paid Social,TikTok,Fresh Start,24629,382,258.59,926,8,676.55
2024-01-06,New Year Push,Paid Social,TikTok,Countdown Offer,20598,426,207.05,890,10,828.28
2024-01-06,New Year Push,Paid Social,TikTok,Resolution Ready,21421,352,214.48,812,6,563.04
2024-01-06,New Year Push,Display,Google Display Network,Fresh Start,114313,641,476.2,534,7,513.45
2024-01-06,New Year Push,Display,Google Display Network,Countdown Offer,107453,468,419.53,654,5,351.1
2024-01-06,New Year Push,Display,Google Display Network,Resolution Ready,105549,495,417.12,615,5,376.7
2024-01-06,New Year Push,Display,The Trade Desk,Fresh Start,73710,336,304.32,454,4,287.19
2024-01-06,New Year Push,Display,The Trade Desk,Countdown Offer,64959,359,251.24,360,4,324.02
2024-01-06,New Year Push,Display,The Trade Desk,Resolution Ready,71293,374,272.59,273,5,408.08
2024-01-06,New Year Push,Email,Mailchimp,Fresh Start,11218,2579,16.68,1077,90,9176.98
2024-01-06,New Year Push,Email,Mailchimp,Countdown Offer,9512,2001,14.09,825,92,9140.73
2024-01-06,New Year Push,Email,Mailchimp,Resolution Ready,10739,2245,15.31,903,66,6391.92
2024-01-06,New Year Push,Email,Klaviyo,Fresh Start,8345,2053,11.91,791,95,9957.67
2024-01-06,New Year Push,Email,Klaviyo,Countdown Offer,9690,1747,13.95,655,59,5708.95
2024-01-06,New Year Push,Email,Klaviyo,Resolution Ready,9489,1825,14.09,728,72,7046.79
2024-01-06,New Year Push,Video,YouTube,Fresh Start,98388,709,1803.58,29452,12,1355.54
2024-01-06,New Year Push,Video,YouTube,Countdown Offer,93515,638,1662.95,24474,7,608.92
2024-01-06,New Year Push,Video,YouTube,Resolution Ready,81088,648,1449.94,23617,10,1129.54
2024-01-06,New Year Push,Video,Connected TV,Fresh Start,42798,345,735.12,9338,6,683.15
2024-01-06,New Year Push,Video,Connected TV,Countdown Offer,47122,315,812.09,14573,6,623.66
2024-01-06,New Year Push,Video,Connected TV,Resolution Ready,42087,388,743.51,13208,6,658.31
2024-01-06,Brand Awareness,Paid Search,Google,Hero Brand,27916,1237,588.17,278,64,8310.18
2024-01-06,Brand Awareness,Paid Search,Google,Our Story,25853,1359,559.2,349,66,8929.28
2024-01-06,Brand Awareness,Paid Search,Google,Why Choose Us,27989,1287,644.96,260,76,9879.17
2024-01-06,Brand Awareness,Paid Search,Bing,Hero Brand,7204,363,165.7,81,26,2635.07
2024-01-06,Brand Awareness,Paid Search,Bing,Our Story,7083,383,155.68,78,30,3467.62
2024-01-06,Brand Awareness,Paid Search,Bing,Why Choose Us,7814,380,164.79,99,27,3389.69
2024-01-06,Brand Awareness,Paid Social,Facebook,Hero Brand,50391,794,514.58,2043,23,1782.28
2024-01-06,Brand Awareness,Paid Social,Facebook,Our Story,50720,750,497.48,1792,16,1167.35
2024-01-06,Brand Awareness,Paid Social,Facebook,Why Choose Us,51807,915,520.91,1878,17,1332.91
2024-01-06,Brand Awareness,Paid Social,Instagram,Hero Brand,34745,647,341.35,1244,14,1109.36
2024-01-06,Brand Awareness,Paid Social,Instagram,Our Story,34668,714,360.73,1632,19,1403.56
2024-01-06,Brand Awareness,Paid Social,Instagram,Why Choose Us,37404,585,366.6,1416,11,884.32
2024-01-06,Brand Awareness,Paid Social,TikTok,Hero Brand,21750,389,208.3,723,8,680.61
2024-01-06,Brand Awareness,Paid Social,TikTok,Our Story,22669,363,217.78,777,11,856.6
2024-01-06,Brand Awareness,Paid Social,TikTok,Why Choose Us,22810,455,224.21,795,14,1271.81
2024-01-06,Brand Awareness,Display,Google Display Network,Hero Brand,128262,557,503.85,784,5,339.93
2024-01-06,Brand Awareness,Display,Google Display Network,Our Story,127996,747,501.31,702,8,589.11
2024-01-06,Brand Awareness,Display,Google Display Network,Why Choose Us,108037,516,445.83,511,4,293.52
2024-01-06,Brand Awareness,Display,The Trade Desk,Hero Brand,72142,366,293.81,369,5,355.86
2024-01-06,Brand Awareness,Display,The Trade Desk,Our Story,74109,362,290.25,406,5,391.93
2024-01-06,Brand Awareness,Display,The Trade Desk,Why Choose Us,69040,345,279.84,300,4,306.6
2024-01-06,Brand Awareness,Email,Mailchimp,Hero Brand,11531,2050,18.15,935,80,7695.24
2024-01-06,Brand Awareness,Email,Mailchimp,Our Story,11870,2664,17.88,1114,102,10953.83
2024-01-06,Brand Awareness,Email,Mailchimp,Why Choose Us,10878,2398,15.64,1011,110,10100.67
2024-01-06,Brand Awareness,Email,Klaviyo,Hero Brand,9133,1603,14.36,815,63,6506.47
2024-01-06,Brand Awareness,Email,Klaviyo,Our Story,9808,2008,13.99,707,84,8109.48
2024-01-06,Brand Awareness,Email,Klaviyo,Why Choose Us,8992,1939,13.41,697,94,9263.83
2024-01-06,Brand Awareness,Video,YouTube,Hero Brand,88041,665,1509.39,18011,10,1161.29
2024-01-06,Brand Awareness,Video,YouTube,Our Story,79919,740,1387.0,18462,11,1023.33
2024-01-06,Brand Awareness,Video,YouTube,Why Choose Us,87670,695,1568.3,24555,9,862.99
2024-01-06,Brand Awareness,Video,Connected TV,Hero Brand,50930,350,948.75,13948,6,550.38
2024-01-06,Brand Awareness,Video,Connected TV,Our Story,52906,384,921.31,11198,6,696.17
2024-01-06,Brand Awareness,Video,Connected TV,Why Choose Us,44350,342,773.11,12103,5,437.97
2024-01-07,New Year Push,Paid Search,Google,Fresh Start,27339,1120,607.0,309,77,8284.03
2024-01-07,New Year Push,Paid Search,Google,Countdown Offer,28222,1442,593.72,271,109,11654.1
2024-01-07,New Year Push,Paid Search,Google,Resolution Ready,25499,1155,547.65,361,72,8850.56
2024-01-07,New Year Push,Paid Search,Bing,Fresh Start,7680,367,170.43,85,27,3298.18
2024-01-07,New Year Push,Paid Search,Bing,Countdown Offer,8070,398,173.94,102,18,1890.75
2024-01-07,New Year Push,Paid Search,Bing,Resolution Ready,6817,291,145.22,89,18,2071.9
2024-01-07,New Year Push,Paid Social,Facebook,Fresh Start,51239,883,496.29,2078,25,2139.33
2024-01-07,New Year Push,Paid Social,Facebook,Countdown Offer,62849,1153,627.84,1958,26,2100.66
2024-01-07,New Year Push,Paid Social,Facebook,Resolution Ready,50105,856,476.48,1557,26,2428.67
2024-01-07,New Year Push,Paid Social,Instagram,Fresh Start,38630,694,393.43,1406,21,1716.16
2024-01-07,New Year Push,Paid Social,Instagram,Countdown Offer,34716,519,356.22,1182,11,912.18
2024-01-07,New Year Push,Paid Social,Instagram,Resolution Ready,35508,629,363.69,1528,16,1159.76
2024-01-07,New Year Push,Paid Social,TikTok,Fresh Start,20156,398,208.08,714,12,848.68
2024-01-07,New Year Push,Paid Social,TikTok,Countdown Offer,23380,427,245.25,711,13,1146.38
2024-01-07,New Year Push,Paid Social,TikTok,Resolution Ready,21134,448,210.28,742,13,1046.51
2024-01-07,New Year Push,Display,Google Display Network,Fresh Start,129055,709,502.64,745,8,550.19
2024-01-07,New Year Push,Display,Google Display Network,Countdown Offer,121213,635,468.66,496,6,394.02
2024-01-07,New Year Push,Display,Google Display Network,Resolution Ready,103175,488,403.67,525,5,382.04
2024-01-07,New Year Push,Display,The Trade Desk,Fresh Start,67139,307,278.17,417,4,253.03
2024-01-07,New Year Push,Display,The Trade Desk,Countdown Offer,78569,433,327.44,489,6,383.64
2024-01-07,New Year Push,Display,The Trade Desk,Resolution Ready,76928,349,314.22,447,4,303.23
2024-01-07,New Year Push,Email,Mailchimp,Fresh Start,10776,2326,15.79,845,94,9385.76
2024-01-07,New Year Push,Email,Mailchimp,Countdown Offer,11789,2113,17.71,859,111,10237.45
2024-01-07,New Year Push,Email,Mailchimp,Resolution Ready,11971,2357,17.06,1116,112,11496.89
2024-01-07,New Year Push,Email,Klaviyo,Fresh Start,8751,1946,12.94,560,83,7293.5
2024-01-07,New Year Push,Email,Klaviyo,Countdown Offer,8690,1635,12.73,829,61,5992.91
2024-01-07,New Year Push,Email,Klaviyo,Resolution Ready,8979,1875,13.26,803,57,4814.66
2024-01-07,New Year Push,Video,YouTube,Fresh Start,94209,742,1632.04,28319,11,953.93
2024-01-07,New Year Push,Video,YouTube,Countdown Offer,97895,699,1795.34,20368,12,1098.78
2024-01-07,New Year Push,Video,YouTube,Resolution Ready,97359,715,1779.55,21728,10,1143.56
2024-01-07,New Year Push,Video,Connected TV,Fresh Start,43679,336,770.93,12248,4,427.03
2024-01-07,New Year Push,Video,Connected TV,Countdown Offer,49814,326,894.57,10369,4,430.03
2024-01-07,New Year Push,Video,Connected TV,Resolution Ready,41899,358,778.1,13292,5,453.72
2024-01-07,Brand Awareness,Paid Search,Google,Hero Brand,23870,1051,537.26,229,57,7494.76
2024-01-07,Brand Awareness,Paid Search,Google,Our Story,24293,1227,547.98,238,98,10324.99
2024-01-07,Brand Awareness,Paid Search,Google,Why Choose Us,26806,1014,598.58,312,71,8699.92
2024-01-07,Brand Awareness,Paid Search,Bing,Hero Brand,6877,306,154.12,97,14,1453.99
2024-01-07,Brand Awareness,Paid Search,Bing,Our Story,7960,377,173.09,117,20,2105.0
2024-01-07,Brand Awareness,Paid Search,Bing,Why Choose Us,7103,277,157.1,89,18,2301.76
2024-01-07,Brand Awareness,Paid Social,Facebook,Hero Brand,58682,1188,596.12,2008,31,2549.26
2024-01-07,Brand Awareness,Paid Social,Facebook,Our Story,59455,991,568.07,2708,32,2619.98
2024-01-07,Brand Awareness,Paid Social,Facebook,Why Choose Us,50901,916,513.79,1961,30,2819.32
2024-01-07,Brand Awareness,Paid Social,Instagram,Hero Brand,42598,665,441.35,1674,15,1297.51
2024-01-07,Brand Awareness,Paid Social,Instagram,Our Story,41013,859,421.22,1181,16,1218.4
2024-01-07,Brand Awareness,Paid Social,Instagram,Why Choose Us,34319,519,353.12,1308,14,1148.36
2024-01-07,Brand Awareness,Paid Social,TikTok,Hero Brand,21762,420,208.53,842,11,841.78
2024-01-07,Brand Awareness,Paid Social,TikTok,Our Story,21199,383,205.7,929,10,793.12
2024-01-07,Brand Awareness,Paid Social,TikTok,Why Choose Us,22928,462,233.43,682,13,1139.54
2024-01-07,Brand Awareness,Display,Google Display Network,Hero Brand,124971,525,479.2,604,6,446.1
2024-01-07,Brand Awareness,Display,Google Display Network,Our Story,110096,598,450.98,445,8,610.82
2024-01-07,Brand Awareness,Display,Google Display Network,Why Choose Us,106068,616,425.25,605,8,518.45
2024-01-07,Brand Awareness,Display,The Trade Desk,Hero Brand,64383,354,251.58,384,4,247.34
2024-01-07,Brand Awareness,Display,The Trade Desk,Our Story,75927,348,290.46,419,4,251.46
2024-01-07,Brand Awareness,Display,The Trade Desk,Why Choose Us,69954,332,279.81,361,3,200.13
2024-01-07,Brand Awareness,Email,Mailchimp,Hero Brand,9774,2107,14.99,692,88,7292.41
2024-01-07,Brand Awareness,Email,Mailchimp,Our Story,11744,2239,17.57,906,74,8022.89
2024-01-07,Brand Awareness,Email,Mailchimp,Why Choose Us,11730,2510,18.32,1077,100,9086.79
2024-01-07,Brand Awareness,Email,Klaviyo,Hero Brand,8661,1963,12.69,560,76,7300.47
2024-01-07,Brand Awareness,Email,Klaviyo,Our Story,9692,1800,14.98,986,96,8024.17
2024-01-07,Brand Awareness,Email,Klaviyo,Why Choose Us,8765,1696,13.6,656,73,5973.55
2024-01-07,Brand Awareness,Video,YouTube,Hero Brand,81863,669,1444.64,22155,10,1048.06
2024-01-07,Brand Awareness,Video,YouTube,Our Story,88059,773,1536.78,26951,14,1318.81
2024-01-07,Brand Awareness,Video,YouTube,Why Choose Us,77751,601,1362.15,18304,11,1248.97
2024-01-07,Brand Awareness,Video,Connected TV,Hero Brand,52632,345,962.28,15763,6,539.29
2024-01-07,Brand Awareness,Video,Connected TV,Our Story,47832,346,860.29,9513,7,759.34
2024-01-07,Brand Awareness,Video,Connected TV,Why Choose Us,42853,394,802.0,11035,7,686.69
2024-01-08,New Year Push,Paid Search,Google,Fresh Start,41248,1613,870.76,404,119,12250.93
2024-01-08,New Year Push,Paid Search,Google,Countdown Offer,37633,1690,866.36,392,89,9919.17
2024-01-08,New Year Push,Paid Search,Google,Resolution Ready,39704,1958,894.05,433,104,10706.17
2024-01-08,New Year Push,Paid Search,Bing,Fresh Start,9699,491,215.19,96,24,2803.16
2024-01-08,New Year Push,Paid Search,Bing,Countdown Offer,10210,475,235.06,104,26,2851.71
2024-01-08,New Year Push,Paid Search,Bing,Resolution Ready,9491,382,212.69,132,26,2644.92
2024-01-08,New Year Push,Paid Social,Facebook,Fresh Start,51489,869,493.84,1710,20,1646.62
2024-01-08,New Year Push,Paid Social,Facebook,Countdown Offer,49674,816,521.11,1445,19,1535.66
2024-01-08,New Year Push,Paid Social,Facebook,Resolution Ready,50484,826,502.92,2209,16,1119.91
2024-01-08,New Year Push,Paid Social,Instagram,Fresh Start,35355,746,340.49,1560,17,1448.49
2024-01-08,New Year Push,Paid Social,Instagram,Countdown Offer,33895,628,330.78,1489,11,784.15
2024-01-08,New Year Push,Paid Social,Instagram,Resolution Ready,35922,633,345.89,1641,19,1479.27
2024-01-08,New Year Push,Paid Social,TikTok,Fresh Start,16790,297,162.33,661,9,714.75
2024-01-08,New Year Push,Paid Social,TikTok,Countdown Offer,16730,321,161.83,545,6,459.51
2024-01-08,New Year Push,Paid Social,TikTok,Resolution Ready,20596,308,208.41,683,7,558.85
2024-01-08,New Year Push,Display,Google Display Network,Fresh Start,130004,547,508.56,532,5,401.54
2024-01-08,New Year Push,Display,Google Display Network,Countdown Offer,129237,676,532.57,741,10,780.89
2024-01-08,New Year Push,Display,Google Display Network,Resolution Ready,124099,630,495.64,748,7,487.12
2024-01-08,New Year Push,Display,The Trade Desk,Fresh Start,72673,339,282.52,435,4,249.86
2024-01-08,New Year Push,Display,The Trade Desk,Countdown Offer,88009,444,361.43,549,6,380.18
2024-01-08,New Year Push,Display,The Trade Desk,Resolution Ready,81686,374,337.08,493,3,248.17
2024-01-08,New Year Push,Email,Mailchimp,Fresh Start,16825,3973,25.99,1279,200,21188.47
2024-01-08,New Year Push,Email,Mailchimp,Countdown Offer,16638,3610,25.72,1499,189,15575.93
2024-01-08,New Year Push,Email,Mailchimp,Resolution Ready,18908,4610,28.54,1599,157,17278.57
2024-01-08,New Year Push,Email,Klaviyo,Fresh Start,16112,3374,23.71,1314,106,9359.75
