date,campaign,channel,impressions,clicks,signups,sales,spend
2024-11-23,new_product_launch,email,40260,1059,130,39,81.94999408301243
2024-11-23,new_product_launch,VIDEO,1475,167244,55,6,1963.39
2024-11-24,new_product_launch,paid_search,46178,1824,177,40,800.52
2024-11-24,New Product Launch,paid-social,134864,2505,148,28,1239.22
2024-11-24,new_product_launch,display,161450,698,16,1,632.31
2024-11-24,new_product_launch,email,32468,633,87,36,61.75
2024-11-24,new_product_launch,video,1279,155217,56.00,9,1796.97
2024-11-25,new-product-launch,paid_search,2875,65811,277,92,1136.75
2024-11-25,new-product-launch,paid_social,124172,1948,71,14,1134.32
2024-11-25,NewProductLaunch,display,223509,1327,42.00,3,852.37
2024-11-25,new-product-launch,email,33419,731,97,46,67.86000089209892
2024-11-25,new_product_launch,video_ads,139525,1201,56,7,1720.8
2024-11-26,new_product_launch,paid_search,3060,64146,211,59,1139.31
2024-11-26,new_product_launch,Paid Social,96048,1440,71,12,865.2699985151692
2024-11-26,new_product_launch,display,185789,956,29,2,761.39
2024-11-26,new_product_launch,email,39326,754,89,34,78.13
2024-11-26,New Product Launch,video,991,147639,29,4,1823.97
2024-11-27,New Product Launch,paid_search,52211,2643,150,39,943.22
2024-11-27,new_product_launch,paid_social,118243,2118,107,17,1086.93
2024-11-27,new-product-launch,display,235051,998,34,4,977.59
2024-11-27,new_product_launch,email,745,32586,72,26,67.13
2024-11-27,new_product_launch,Video,127854,870,28,2,1543.8400026253478
2024-11-28,new_product_launch,paid_search,63578,2328,239,60,1128.79
2024-11-28,new_product_launch,paid_social,109277,1906,120,10,963.88
2024-11-28,new_product_launch,display,1232,244552,43.00,4,972.82
2024-11-28,new_product_launch,email,872,36777,106,51,72.47
2024-11-28,new_product_launch,Video,1028,145435,31,4,1699.34
2024-11-29,new_product_launch,paid_search,2152,52004,206,70,945.63
2024-11-29,new_product_launch,paid_social,98411,1671,64,10,847.9992687884078
2024-11-29,new_product_launch,Display Ads,199335,949,35,3,764.11
2024-11-29,New Product Launch,email,33214,708,94,33,63.58
2024-11-29,new-product-launch,video,153446,1470,65,5,1817.81
2024-11-30,new_product_launch,paid_search,2282,44955,194,45,781.15
2024-11-30,new_product_launch,Paid Social,141656,2482,88,14,1221.04
2024-11-30,new_product_launch,display,142856,602,18,1,579.43
2024-11-30,new_product_launch,Email,34302,704,72,32,66.72
2024-11-30,new_product_launch,video,122056,928,47,5,1406.82
2024-12-01,new_product_launch,paid_search,48303,1891,172,36,897.39
2024-12-01,new_product_launch,paid_social,122763,2235,125,24,1110.56
2024-12-01,New Product Launch,DISPLAY,165805,960,23,3,655.9013959525283
2024-12-01,new_product_launch,email,34036,821,126,45,68.72
2024-12-01,new_product_launch,video,157755,1250,38,2,1895.63
2024-12-02,new_product_launch,paid_search,1955,51100,145.00,43,878.67
2024-12-02,new_product_launch,paid-social,114084,2443,137,16,1037.92
2024-12-02,new_product_launch,display,226973,991,38,4,908.0900007823327
2024-12-02,new_product_launch,email,33223,709,107,48,68.53
2024-12-02,New Product Launch,video,134150,1226,62,6,1579.65
2024-12-03,new_product_launch,Paid Search,1867,49883,169,57,867.8185718630576
2024-12-03,new_product_launch,paid_social,1826,92484,94,14,863.52
2024-12-03,new_product_launch,DISPLAY,242859,1177,35,4,969.46
2024-12-03,new_product_launch,email,35708,942,139.00,56,70.74
2024-12-03,new_product_launch,video,147152,1370,62,8,1801.6
2024-12-04,New Product Launch,PaidSearch,61021,2465,225,76,1133.901079433703
2024-12-04,new_product_launch,paid-social,118587,2158,114.00,18,1116.87
2024-12-04,new_product_launch,display,224031,1291,39,3,858.05
2024-12-04,new-product-launch,e-mail,39093,864,131,43,77.24
2024-12-04,new_product_launch,video,136528,923,46,4,1644.75
2024-12-05,new-product-launch,search_paid,61198,2332,164,34,1069.96
2024-12-05,new_product_launch,paid_social,113842,2105,87,11,1068.95
2024-12-05,new_product_launch,display,221624,1252,27,2,896.93
2024-12-05,new_product_launch,email,731,35293,93,28,69.55
2024-12-05,new_product_launch,video,120641,1115,36,3,1389.98
2024-12-06,new_product_launch,Paid Search,2117,56440,170,30,977.71
2024-12-06,NewProductLaunch,paid_social,105678,1640,89,10,941.15
2024-12-06,new_product_launch,display,968,199383,23,2,766.3190077790076
2024-12-06,new_product_launch,Email,34708,867,82,25,68.96
2024-12-06,new_product_launch,video,135466,1244,40.00,3,1550.86
2024-12-07,new_product_launch,paid_search,41026,2026,201,36,716.24
2024-12-07,new_product_launch,paid_social,2322,121048,99,13,1094.8899834371205
2024-12-07,new_product_launch,display,173166,940,25,3,719.11
2024-12-07,new_product_launch,email,35325,908,131,41,67.89
2024-12-07,new_product_launch,video,124610,805,25,3,1535.3
2024-12-08,new_product_launch,paid_search,38962,1878,136,46,717.97
2024-12-08,new_product_launch,paid_social,119237,1965,97,17,1046.06
2024-12-08,new_product_launch,display,142112,713,18,2,589.1500006635501
2024-12-08,new_product_launch,email,40483,800,114,30,82.64
2024-12-08,new_product_launch,video,154137,1332,53,4,1940.75
2024-12-09,new_product_launch,paid_search,57878,2744,183.00,32,993.71
2024-12-09,new_product_launch,paid_social,121172,2555,122,20,1045.94
2024-12-09,new_product_launch,display,880,182804,23,2,711.58
2024-12-09,new_product_launch,email,33480,730,88,34,65.64902614011534
2024-12-09,new_product_launch,Video Ads,131093,956,34,3,1544.77
2024-12-10,NewProductLaunch,paid_search,48633,1786,104,31,850.18
2024-12-10,new-product-launch,paid_social,104625,2190,83,9,983.84
2024-12-10,new_product_launch,display,202382,932,21,1,813.72
2024-12-10,new_product_launch,Email,38989,799,109,33,80.14927199313526
2024-12-10,new_product_launch,Video Ads,1076,141897,46,4,1683.02
2024-12-11,new_product_launch,paid_search,2406,62742,220.00,38,1139.13
2024-12-11,NewProductLaunch,paid_social,118432,2263,92,16,1111.24
2024-12-11,NewProductLaunch,DISPLAY,183915,936,25,2,771.6799995792994
2024-12-11,new_product_launch,email,765,31992,66,17,64.31
2024-12-11,new_product_launch,VIDEO,1197,130099,58,9,1635.36
2024-12-12,new-product-launch,paid_search,62815,2768,250,83,1081.79
2024-12-12,new_product_launch,social,2168,102744,108,10,933.86
2024-12-12,new_product_launch,display,223035,949,20,2,918.3909435820761
2024-12-12,new_product_launch,email,895,37141,100,40,77.02770941416253
2024-12-12,new_product_launch,video,160266,1110,51,5,1976.92
2024-12-13,new_product_launch,paid_search,2226,54448,144,26,952.4100568488433
2024-12-13,new-product-launch,social,111429,2309,135,19,1023.7
2024-12-13,new_product_launch,display,212023,976,24,2,852.51
2024-12-13,new_product_launch,email,31612,569,57,12,61.0
2024-12-13,new_product_launch,video,156438,1465,50,7,1903.99
2024-12-14,new_product_launch,paid_search,38893,1976,161,24,689.4
2024-12-14,new_product_launch,paid_social,124737,2127,79,13,1128.16
2024-12-14,new_product_launch,display,168233,810,25,2,643.14
2024-12-14,new_product_launch,email,38372,953,95,45,74.26
2024-12-14,new_product_launch,video,160036,1299,66,9,1974.3000009279876
2024-12-15,new_product_launch,paid_search,37074,1832,136,38,692.03
2024-12-15,new_product_launch,paid_social,125727,2309,137,15,1105.38
2024-12-15,new_product_launch,display_ads,161502,906,31,2,628.68
2024-12-15,New Product Launch,email,37409,779,116.00,27,72.43251282178862
2024-12-15,new_product_launch,video,126884,1162,37,4,1557.55
2024-12-16,new_product_launch,paid_search,58507,2128,135,25,1041.98
2024-12-16,new_product_launch,paid_social,108448,1615,60,7,1015.96
2024-12-16,new_product_launch,display,239749,1007,30,3,988.53
2024-12-16,new_product_launch,EMAIL,36101,755,64,28,74.1
2024-12-16,new_product_launch,video,146138,955,32.00,2,1690.99
2024-12-17,new_product_launch,paid_search,58151,2107,215,73,1005.51
2024-12-17,NewProductLaunch,paid_social,112460,1893,106.00,12,1010.16
2024-12-17,new_product_launch,display,214001,1046,25,2,826.43
2024-12-17,new_product_launch,email,30342,718,92.00,22,62.66
2024-12-17,new_product_launch,Video,123342,906,36,5,1427.09
2024-12-18,new_product_launch,paid_search,62926,2292,175,31,1150.27
2024-12-18,new_product_launch,paid_social,96368,1997,92,18,895.31
2024-12-18,new-product-launch,DISPLAY,185588,805,18,1,776.1899994745555
2024-12-18,new_product_launch,email,33502,771,71,33,69.82
2024-12-18,new_product_launch,video_ads,1305,156620,42,5,1898.16
2024-12-19,new-product-launch,paid_search,59014,2284,201,42,1095.99
2024-12-19,new_product_launch,paid_social,100224,1518,94,15,941.06
2024-12-19,new_product_launch,display,229576,1244,27.00,1,958.08
2024-12-19,NewProductLaunch,email,31310,731,78,24,64.01
2024-12-19,new_product_launch,video,151993,1205,35,4,1907.74
2024-12-20,new_product_launch,paid_search,1967,52283,204,38,930.27
2024-12-20,new_product_launch,social,99318,1733,96,13,920.1
2024-12-20,new_product_launch,DISPLAY,1118,199528,36,2,791.62
2024-12-20,new_product_launch,email,779,34973,95,41,69.14
2024-12-20,new_product_launch,VIDEO,143414,1111,46,6,1763.7
2024-12-21,new-product-launch,search_paid,44573,1793,100,34,763.57
2024-12-21,new-product-launch,paid_social,122904,2617,163,15,1089.47
2024-12-21,new_product_launch,display,997,174034,35,2,671.36
2024-12-21,NewProductLaunch,email,38722,1012,151,41,79.98
2024-12-21,new_product_launch,video,121385,830,42,5,1438.7700021970063
2024-12-22,new_product_launch,Paid Search,36056,1924,142,41,659.569237372866
2024-12-22,new_product_launch,paid_social,105380,2152,131,12,935.64
2024-12-22,NewProductLaunch,display,137699,572,17,2,531.5
2024-12-22,new_product_launch,email,31686,765,105,42,62.1
2024-12-22,new_product_launch,video,136375,1020,47,6,1601.6
2024-12-23,new_product_launch,search_paid,50276,2607,150,45,905.27
2024-12-23,new_product_launch,paid_social,89695,1829,101,19,811.63
2024-12-23,new_product_launch,display,231024,1348,40,4,917.04
2024-12-23,new_product_launch,email,31432,822,99,47,60.51
2024-12-23,new_product_launch,video,1073,128044,35,3,1574.33
2024-12-24,new_product_launch,paid_search,57095,2920,277,67,1008.51
2024-12-24,new_product_launch,paid_social,109661,2232,89,16,1001.42
2024-12-24,new_product_launch,display,805,191101,18,1,790.9000002761397
2024-12-24,new_product_launch,email,30097,604,74,16,60.77990913162579
2024-12-24,new_product_launch,Video,1116,151037,46.00,6,1727.6907071867133
2024-12-25,new_product_launch,search_paid,52251,2799,232,60,967.81
2024-12-25,new_product_launch,paid_social,90913,1515,95,8,806.49
2024-12-25,new_product_launch,display,196777,943,23,2,804.87
2024-12-25,new-product-launch,email,40074,953,86,27,82.08
2024-12-25,new-product-launch,video,1109,123547,35.00,4,1465.09
2024-12-26,brand_awareness_q1,paid_search,2959,57642,206,37,1033.73
2024-12-26,brand_awareness_q1,paid_social,117524,1771,100,19,1090.24
2024-12-26,Brand Awareness Q1,display,220448,1220,29,3,883.2340892239201
2024-12-26,brand_awareness_q1,email,37526,875,132,40,77.19
2024-12-26,brand-awareness-q1,video,133683,1009,48.00,5,1666.8693867506572
2024-12-27,brand_awareness_q1,paid_search,60867,2615,172.00,46,1049.04
2024-12-27,Brand Awareness Q1,paid_social,94456,1787,89,16,819.72
2024-12-27,brand_awareness_q1,banner,1193,234345,45,5,898.68
2024-12-27,brand_awareness_q1,email,30870,628,94,23,60.38
2024-12-27,brand_awareness_q1,video,134839,901,29,4,1578.9
2024-12-28,brand_awareness_q1,paid_search,1701,41888,166,46,726.87
2024-12-28,Brand Awareness Q1,paid_social,107708,1992,72,13,959.77
2024-12-28,brand-awareness-q1,Display Ads,175313,1022,23.00,2,725.43
2024-12-28,brand_awareness_q1,email,39961,834,111,39,78.03
2024-12-28,brand_awareness_q1,video,1344,156617,57,7,1924.71
2024-12-29,Brand Awareness Q1,paid_search,1982,39042,111.00,35,688.04
2024-12-29,BrandAwarenessQ1,paid_social,109089,1884,70,9,978.1
2024-12-29,brand_awareness_q1,display,139213,686,22,2,554.8900097651731
2024-12-29,brand_awareness_q1,email,30855,741,111,51,63.37
2024-12-29,brand_awareness_q1,video,128225,955,34,5,1536.59
2024-12-30,brand_awareness_q1,paid_search,59874,2668,185,29,1040.63
2024-12-30,brand_awareness_q1,paid_social,104887,1993,88,8,953.52
2024-12-30,brand_awareness_q1,display_ads,1198,204079,32,3,814.15
2024-12-30,brand_awareness_q1,EMAIL,771,30560,117,46,59.71
2024-12-30,brand_awareness_q1,video,146866,979,29,3,1726.850017376887
